Unnamed: 0,description,hashtags,url,account_id,likes,comments,topic
617.0,Kitna jyada sach bolne lg gya mei🥲👀 instagram       ,#reels #reelsinstagram #viralreels #trending #funnyvideos #funny #memes #instagood #instagram,https://www.instagram.com/reels/C6G-zDVy7UU/,anshul_2707_,80.3K,369,Trends
618.0,"Often we experience an internal conflict between what our heart desires and what our mind thinks. This conflict becomes particularly pronounced when it comes to fulfilling our desires.When the brain and heart work differently, there is some tension. The brain can analyze the situation rationally, taking into account various factors and consequences, while the heart may draw us towards something that seems emotionally appealing to us.This often leads to disagreements and struggles between our rational decisions and emotional impulses. But sometimes, when we neglect one of these aspects, we may find that we do not experience complete satisfaction from fulfilling our desires.It is important to learn to listen to and understand both the brain and the heart, and strive for a balance between them. This will allow us to make more conscious and satisfying decisions when it comes to fulfilling our desires.Still, the most effective way is through meditation practice, which can help calm the mind, gather thoughts, and make a decision that suits you best.      ",#brainandheart #balance #fulfillingdesires #decisions #emotions #meditation,https://www.instagram.com/reels/C55LWbCOsgv/,mark_mentalpixy,98.2K,355,Healthcare
619.0,"Delve into the diverse pronunciations of car brands by native speakers from different countries. From the precision of “Por-shuh” for Porsche in Germany to the melodic flow of “Lahm-bohr-ghee-nee” for Lamborghini in Italy, each pronunciation reflects the linguistic characteristics and cultural pride of its home country. Explore the crisp clarity of “Toy-oh-tah” for Toyota in Japan and the elegant softness of “Puh-zhoh” for Peugeot in France. These authentic pronunciations not only capture the essence of each language but also embody the heritage and craftsmanship behind these iconic automotive brands.......This video is not owned by Warpaint Journal. We are using it under the principles of fair use as outlined in Section 52 of the Copyright Act of India. This usage is for entertainment purposes and it is not used for monetization purposes. No copyright infringement is intended. All rights belong to the respective owners.",,https://www.instagram.com/reels/C45Me9kSE41/,warpaintjournalmanspk,313K,"3,367",
620.0,Lmao 😂🇺🇸 follow  for more!,,https://www.instagram.com/reels/C25AzMBOSVx/,patriotave,1.3M,"8,596",
621.0,lah 🗿,,https://www.instagram.com/reels/C5ON3uPBSEP/,turugwara,11M,55K,
622.0,How about a pistachio IceCroissant?🍦...     ,#pastry #pasticceria #italia #dessert #dolci #patisserie,https://www.instagram.com/reels/C6EjDoYrSR5/,pastrychef_am,274K,"1,510",Food
623.0,"We should have a desire to be in a relationship with God. He didn’t create all these commandments because he wants you to just simply “Obey the Law!” But because he knows that sin leads to death, he desires a relationship with us.",,https://www.instagram.com/reels/C5W-P40uHsg/,caidenfredriksen,79K,302,
624.0,"EP 30: What is Modi ji’s real name Modi ji’s best friend helped him!When 3 of our favourite celebrities/politicians comes together for a nice chitchat, it has to be hilarious.We will upload such content every Wednesdays and Saturdays, so stay tuned and support us by subscribing the channel.Narendra Modi, Arvind Kejriwal and Rahul Gandhi, having a nice conversation at day end at a cup of tea.This is light hearted content purely formed for entertainment purposes, no intentions were there to harm any individual or a group.This is all fictional       ny         ",#political_vartalabh #politics #fun #trending #instagram #narendramodi #arvindkejriwal #rahulgandhi #funny #politicalmemes #memes #conservative #republican #dankmemes #dubbing #viral #explorepage #crazytechie,https://www.instagram.com/reels/C3nNAYgpOQ6/,crazy.techie,"7,858",131,Society
625.0,Indo-pak friendship is the best when they are studying abroad and worst in an Instagram post’s comment section 🤲🏻Who’d agree? 😂😂..       ,#indopak #indiavspak #pakindiafriendship #loveindia #lovepakistan🇵🇰 #desimemes #indiansarelove #indianculture,https://www.instagram.com/reels/C4lTFA4osSI/,frompktouk,387K,"4,705",Society
626.0,Do i deserve better?.... s   daily        club🐶💗,#dogsmeme #dogsmemes #dogmemes #dogmeme #dogmemesdaily #dogsofinstagram #doglovers #doglover #dogsofinstagram #dogmom #doglover #dogdaily #dogsdaily #dogloversclub🐶💗 #cavapoopuppy #cavapopuppies #dogmom,https://www.instagram.com/reels/C4GiAQ9uBxe/,yoshi_thecavapoo,1.7M,"6,442",Animals
627.0,3years of journey150 kgs to 70 kgs............    journey   journey  journey  motivation tuesday        transformation challenge  awakening  s y   ,#transformations #fitness #transformation #weightloss #weightlossjourney #volta #motivation #transformationjourney #bodybuilding #fitnessjourney #beforeandafter #fitnessmotivation #transformationtuesday #workout #training #gym #fitfam #healthylifestyle #fit #health #weightlosstransformation #transformationchallenge #goals #voltaawakening #wellness #voltas #healthy #loismoranauthor #careervolta #fatloss,https://www.instagram.com/reels/C6ECWT7yvYp/,sweat_with_nc,755K,"2,386",Fitness
628.0,🔥VIRAL Sattu Shake 💪🥛 recipe by fitness coach Nitesh Soni shake   shake   food drink     blogger      recipes  ,#sattu #sattushake #protein #shake #proteinshake #fitness #healthy #healthyfood #healthydrink #viralrecipe #celebrityrecipe #instafood #food #foodblogger #instagram #instareels #reels #viralreels #trending #trendingrecipes #weightgainshake #weightlossdrink,https://www.instagram.com/reels/C34ZMTcsD3P/,_ak_foods,438K,741,Fitness
629.0,"Please Like & Follow for more. 📲Experience the BEST QUALITY EDUCATION by IITian VISHAL SINGH at Focus Online Tuition.Focus Online Tuition is an Online Learning Platform for Secondary School Students in India.It employs alumni from India’s top IITs as online tutors.Focus Online Tuition offers ZOOM LIVE classes for Class 11 and 12 MATHS and SCIENCE students.Focus Online Tuition’s focus is on:• Providing quality education to secondary school students• Filling in gaps• Building confidence• Isolating blocks to studying• Effective learningFocus Online Tuition is India’s first all IIT alumni faculty education platform.• It provides tailored tutoring to suit your child’s needs, online.• It offers LIVE 1:1 online tutoring.Benefits:• Focus Online Tuition can help you practice managing your time and staying productive.• You can schedule classes that are more convenient to you without affecting any of your other schedules.• Focus Online Tuition classes enable students to have one-on-one interactions with their teachers & tutors online.• It delivers a personalized learning experience to the students.• It develops more trust & confidence in their instructors.exam math  board memesresults school boardsboardexam schoolsboardexams students th mathsmaths",#cbse2023 #cbse2023exam #cbse2023math #cbse #cbseboard #cbsememes #cbseresults #cbseschool #cbseboards #cbseboardexam #cbseschools #cbseboardexams #cbsestudents #class12 #class12th #class12maths #cbsemaths,https://www.instagram.com/reels/C3rzQQ-x0U6/,focusonlinetuition,453K,"1,893",Education
630.0,single leg squat sequence🐉효율적인 움직임은 안정적인 몸과 집중력에서 나온다.Inspired by      ,#teamnike #lifewelllived #niketrainers #pistolsquatchallenge #dragonpistolsquat #하체운동,https://www.instagram.com/reels/C5rjfeNylZe/,laget_om_ka,851K,"3,430",Sports
631.0,"Why did Bhimrao Ambedkar regret drafting the constitution - J Sai Deepak...https://youtu.be/7x-W_lIH5-4?si=UGkmc7c9FrcGbXBJ...Bhimrao Ramji Ambedkar, architect of a futuristic India, was a jurist, social reformer, and the founding father of the Indian Constitution. He was born on April 14, 1891, in Mhow, Madhya Pradesh. Throughout his early life, he faced profound discrimination as a member of the oppressed caste. Despite social and economic discrimination, Ambedkar has a legacy of rising from the margins of society to the forefront of the Indian freedom struggle.He pursued education relentlessly, earning degrees from prestigious institutions like the University of Bombay and the London School of Economics. His academic achievements laid the foundation for his future role as a social reformer and legal luminary. Baba Sahab exemplifies his in-depth understanding of social justice and equality by drafting a trailblazing Constitution. As the chairman of the Drafting Committee, he played a crucial part in shaping the fundamental principles that govern the world’s largest democracy. Moreover, his commitment to justice, equality, and individual rights is evident in the constitutional provisions that seek to eliminate discrimination and promote social harmony.tva  speech",#hindutva #jsaideepak #jsaideepakspeech,https://www.instagram.com/reels/C3xTtU_vX3B/,the_hindu_paradise_,11.2K,506,Spirituality
632.0,"Universe do your thing, if  comments I will start Working out bhat",#tanmay #tanmaybhat,https://www.instagram.com/reels/C30EuWnRr_D/,fatfoodiehyd,74.8K,"1,112",Comedy
633.0,Our deeds define us🗿,,https://www.instagram.com/reels/C6HbRzyS9_s/,ajbhairav,130K,"1,404",
634.0,It's our duty to make sure that well performing MP's like him win by a big margin!............     karnataka india           south,#jaishreeram #narendramodi #amitshah #bsyediyurappa #bjp #bjpkarnataka #bjpindia #karnataka #bengaluru #siddaramaiah #dkshivakumar #rahulgandhi #congress #bangalore #yogiadityanath #cultbjpianskarnataka #tejasvisurya #bengalurusouth,https://www.instagram.com/reels/C6IloKEtoOd/,cultbjpianskarnataka,"8,694",31,Society
635.0,"Biggest mistake of my life!.•The bread tastes way better so there are never any leftovers.•It is more nutrient dense than enriched white flour, so we get full faster, which means we can’t eat as much in one sitting.•The shelf life of the whole grains is practically indefinite if stored correctly. I don’t get to run last minute trips to the grocery store when I run out of flour anymore.•There are too many options. I can blend all the different grains whenever I want to make whatever flavor combinations I want..You will all have to decide for yourself when it comes to milling your own flour. As you can see it is clearly something I regret 😉.athome",#nutrimill #flour #freshgrain #rye #wheatberries #flourathome,https://www.instagram.com/reels/C5Y5UplrlTc/,ohloverlydayfarm,32.5K,138,Food
636.0,Day 5,,https://www.instagram.com/reels/C4bO3qby_Xe/,boxing.2025,2.5M,"3,284",
637.0,Follow to see Biscuit’s 👆 daily adventures   sofinstagram  s  life  life    tagram ofinsta  s ,#goldenretriever #puppydog #goldenretrieversofinstagram #puppydog #goldenretrievers #dogmom #dogmomlife #dogdad #dogdadlife #dogoftheday #dogsofinstagram #dogs #dogstagram #dogsofinsta #doggo #doggos #doglover,https://www.instagram.com/reels/C420wiHuqO1/,goldenbiscuit.tx,2.1M,"3,341",Animals
638.0,"Did you know this?> There is a mini Tibet, hosting the world’s second-largest Tibetan settlement (Dharamsala in Himachal Pradesh has the largest Tibetian settlement) in Karnataka.> In the 1960s, when China invaded Tibet, nearly 1 lakh Tibetans were tragically killed within two and a half years.> Around 98% of the monasteries were destroyed, erasing the local culture.> In response, many Tibetan refugees sought shelter in India, including their leader Dalai Lama.> He requested the Indian government to provide a place for Tibetan refugees in India.> The then Karnataka Chief Minister, S Nijalingappa, allocated 3,000 acres of land in Mysuru district’s Bylakuppe town.> Today, more than 20,000 Tibetans live there happily, preserving their culture.> There is hope that one day, Tibetans will return to their homeland, as expressed by a settler in Bylakuppe, Mr. Dorji: “If we become Indian citizens, it will impact the Tibetan freedom struggle. There is still hope for the struggle among a majority of the Tibetan people.”…Resources:> https://karnatakatourism.org/tour-item/dzogchen-monastery-hidden-gem-of-karnataka/> https://karnatakatourism.org/things-to-do-in-bylakuppe/page/2/> The Hindu: Bylakuppe, a Tibetan settlement is an abode for the believer and the explorer: 24 May 2018> The Times of India: Dhondenling: A well-kept secret of Karnataka waiting to be explored: 05 Jan 2024> The New Indian Express: It’s Buddhist way: Tibetans in Karnataka keep virus at bay: 18 Apr 2021",,https://www.instagram.com/reels/C4UkvUlIkum/,kk.create,89.3K,"1,234",
639.0,Пиши мне в директ «ДИАГНОСТИКА» и я запишу тебя на бесплатный урок со мной 🇬🇧   быстро _язык словарь онлайн егэ дляначинающих  дляпутешествий  весело   bustly language language online ge for beginning  tutoring for traveling for free who,#англяз #английский #англия #английскийбыстро #английский_язык #английскийсловарь #английскийонлайн #английскийегэ #английскийдляначинающих #репетиторанглийского #английскийдляпутешествий #англбесплатно #английскийвесело #english #english #england #englishbustly #englishlanguage #englishlanguage #englishonline #englishge #englishfor #english #englishfor #englishfor #englishwho,https://www.instagram.com/reels/C6BJlL3NBqu/,parkhomenko.eng,241K,683,Travel
640.0,cutie patootie 🥹  シ    ,#fyp #fypシ #pourtoi #viral #plane #✈️,https://www.instagram.com/reels/C5oJZ8ko0Ee/,lux.aviation.tiktok,1.1M,"1,695",Trends
641.0,امیدوارم لیاقت تمام حمایت هاتون رو داشته باشم/باعث افتخاره🔥🫂🇮🇷....   tok           ,#calisthenics #streetworkout #gym #gymtok #motivation #motivation #wokoutmotivation #fyp #explorepage #explore #pull #pushup #planche #muscleup #reaction,https://www.instagram.com/reels/C4IlnyUCw3D/,merxjsw,6M,65.1K,Fitness
642.0,"128:🔍 Shedding Light on the Beauty of Math! 🌟 From dread to delight, I've discovered the magic hidden within numbers and shapes. Embracing the journey of learning, I've found that it's not about hating math, but about learning it right! Join me as we unveil the wonders of mathematics together! 🧮✨   ",#MathIsMagic #LearnToLoveMath #VisualizationOfMath,https://www.instagram.com/reels/C5mQSrFyuvR/,dear_genius_321,409K,"1,639",Education
643.0,"Say no to conventional style of handles! Here are alternative types for opening doors:Knot - Embrace the simplicity of a securely tied knot, offering a rustic charm and functional ease for door access.In Built - Seamlessly integrated into the door design, these concealed handles provide a sleek and minimalist aesthetic while maintaining effortless functionality.Wave Profile - Experience the elegance of wave-profiled handles, offering a tactile and visually appealing grip for opening doors with style and sophistication.Groove - Opt for the modern appeal of grooved handles, providing a contemporary touch and ergonomic grip for smooth door operation, blending seamlessly with your interior design.......         er  ideas ers deinteriores s inspiration         * Image Credits -  india *",#karandesai #project86 #architect #interiordesign #designer #kdad #instagram #interiordesign #designinterior #interiordesigner #designdeinteriores #interiordesignideas #interiordesigners #designerdeinteriores #interiordesigns #interiordesigninspiration #interioresdesign #reels #instagram #instadaily #instagood #instamood #instalike #weekendvibes #igdaily,https://www.instagram.com/reels/C4QMNw4yjWT/,karandesai_a.d,145K,178,Architecture
644.0,Jaa Raha hoon Madhav…... quotes status shayari story  quotes consciousnesssociety  a    lovers ofinstagram  quotespage edits⚫️  ,#love #lovequotes #lovestatus #loveshayari #lovestory #krishna #krishnaquotes #krishnaconsciousnesssociety #mahabhart #mahabharta #bike #bullet #royalenfield #bulletlovers #bikeofinstagram #sad #sadquotespage #sadedits⚫️ #trendingreels #trendingpost,https://www.instagram.com/reels/C3SWPh0v6Wj/,the_swole_wolf,241K,"1,386",Spirituality
645.0,City boys 🆙    ,#childsupport #babydaddy #funnymeme #babymama #cityboysup,https://www.instagram.com/reels/C4vkWfvOe21/,redpillhub,44.5K,677,Comedy
646.0,Cooling methodPlace a window   ,#organicfarming #naturalfarming #design,https://www.instagram.com/reels/C6FyQ4LrOds/,noblearya_ai,343K,297,Architecture
647.0,🔥🕉️🚩    ,#karnataka #bengaluru #shivamogga #udupi #hosanagara,https://www.instagram.com/reels/C2udtuoIysh/,t.b.m_improve,24.1K,28,Travel
648.0,Our deeds define us🗿,,https://www.instagram.com/reels/C6HaZOBSZuQ/,ajbhairav,297K,"3,791",
649.0,"A 4 year old girl named Kaya and her mother went to McDonald’s one day for lunch, after they finished their food Kaya asked her mother if she could use the bathroom by herself. Kaya had used the restroom by herself at home before, so her mom saw no reason why the McDonald’s bathroom would be any different. Kaya’s mom Nicole stood outside of the bathroom for a few minutes until she saw two teenage girls walking out laughing hysterically. At that moment that Nicole heard a scream come out of the bathroom and four year old Kaya came out crying. Nicole was confused why she was upset until she looked down at Kaya’s legs. She was bleeding all over the back of her legs and when they went to the bathroom they saw Kaya’s skin all over the toilet seat because the two teenage girls had spread super glue all over the bathroom seat. Luckily the manager called the police and got the two girls arrested.",,https://www.instagram.com/reels/C5oFuyYBCmY/,eerieglitches,59.8K,664,
